,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Cost_Price,Order Year,Order Month,Order Day,Profit_Margin,Price_Per_Item,Product Markup
8140,2023-07-19,2023-07-23,Standard Class,NK-18490,Home Office,Office Supplies,Paper,18.496,4,0.2,6.7048,11.7912,2023,7,200,0.3625,4.624,0.568627450980392
8141,2023-02-05,2023-02-10,Standard Class,AZ-10750,Consumer,Office Supplies,Labels,14.73,3,0.0,7.2177,7.512300000000001,2023,2,36,0.49,4.91,0.9607843137254901
8142,2023-02-05,2023-02-10,Standard Class,AZ-10750,Consumer,Office Supplies,Storage,186.54,3,0.0,50.3658,136.17419999999998,2023,2,36,0.27,62.18,0.3698630136986302
8143,2023-02-05,2023-02-10,Standard Class,AZ-10750,Consumer,Furniture,Tables,557.728,4,0.2,6.9716,550.7564,2023,2,36,0.0125,139.432,0.012658227848101205
8144,2023-02-05,2023-02-10,Standard Class,AZ-10750,Consumer,Technology,Phones,159.968,4,0.2,-31.9936,191.96159999999998,2023,2,36,-0.2,39.992,-0.16666666666666663
8145,2021-06-20,2021-06-27,Standard Class,Co-12640,Consumer,Office Supplies,Appliances,471.9,6,0.0,155.727,316.173,2021,6,171,0.33,78.64999999999999,0.49253731343283574
8146,2021-06-20,2021-06-27,Standard Class,Co-12640,Consumer,Office Supplies,Art,3.52,2,0.0,1.6896,1.8304,2021,6,171,0.48,1.76,0.923076923076923
8147,2024-06-10,2024-06-15,Standard Class,AG-10675,Consumer,Office Supplies,Paper,49.12,4,0.0,23.0864,26.033599999999996,2024,6,162,0.47000000000000003,12.28,0.8867924528301888
8148,2023-12-28,2024-01-01,Standard Class,EM-14140,Home Office,Office Supplies,Labels,20.16,7,0.0,9.8784,10.281600000000001,2023,12,362,0.48999999999999994,2.88,0.96078431372549
8149,2021-01-27,2021-01-30,First Class,CA-11965,Corporate,Office Supplies,Binders,10.68,2,0.0,5.0196,5.6604,2021,1,27,0.47,5.34,0.8867924528301886
8150,2021-01-27,2021-01-30,First Class,CA-11965,Corporate,Furniture,Bookcases,141.96,2,0.0,39.7488,102.2112,2021,1,27,0.28,70.98,0.3888888888888889
8151,2024-03-24,2024-03-26,First Class,RB-19360,Consumer,Office Supplies,Storage,32.48,2,0.0,4.872,27.607999999999997,2024,3,84,0.15000000000000002,16.24,0.17647058823529413
8152,2024-03-24,2024-03-26,First Class,RB-19360,Consumer,Office Supplies,Paper,20.04,3,0.0,9.6192,10.4208,2024,3,84,0.48,6.68,0.923076923076923
8153,2024-03-24,2024-03-26,First Class,RB-19360,Consumer,Technology,Copiers,13999.96,4,0.0,6719.9808,7279.979199999999,2024,3,84,0.48000000000000004,3499.99,0.9230769230769232
8154,2024-03-21,2024-03-25,Standard Class,RD-19720,Consumer,Technology,Accessories,238.0,2,0.0,38.08,199.92000000000002,2024,3,81,0.16,119.0,0.19047619047619038
8155,2024-03-21,2024-03-25,Standard Class,RD-19720,Consumer,Office Supplies,Paper,61.96,2,0.0,27.882,34.078,2024,3,81,0.45,30.98,0.818181818181818
8156,2023-10-05,2023-10-10,Standard Class,MS-17830,Consumer,Furniture,Tables,239.372,2,0.3,-23.9372,263.30920000000003,2023,10,278,-0.09999999999999999,119.686,-0.09090909090909097
8157,2023-11-19,2023-11-23,Standard Class,PG-18820,Consumer,Technology,Accessories,595.0,5,0.0,95.2,499.8,2023,11,323,0.16,119.0,0.19047619047619044
8158,2024-12-27,2025-01-02,Standard Class,KB-16240,Corporate,Office Supplies,Paper,16.032,3,0.2,5.6112,10.4208,2024,12,362,0.35000000000000003,5.344,0.5384615384615384
8159,2023-03-10,2023-03-14,Standard Class,RB-19465,Home Office,Technology,Accessories,199.75,5,0.0,87.89,111.86,2023,3,69,0.44,39.95,0.7857142857142857
8160,2023-02-16,2023-02-20,Standard Class,JD-15790,Consumer,Furniture,Chairs,227.96,2,0.0,36.4736,191.4864,2023,2,47,0.15999999999999998,113.98,0.1904761904761905
8161,2022-09-28,2022-10-03,Second Class,JJ-15445,Consumer,Office Supplies,Appliances,293.52,6,0.0,76.3152,217.20479999999998,2022,9,271,0.26,48.919999999999995,0.3513513513513514
8162,2022-09-28,2022-10-03,Second Class,JJ-15445,Consumer,Technology,Phones,307.98,2,0.0,89.3142,218.66580000000002,2022,9,271,0.29,153.99,0.40845070422535207
8163,2022-11-02,2022-11-06,Standard Class,LT-17110,Consumer,Furniture,Furnishings,96.96,6,0.0,33.936,63.023999999999994,2022,11,306,0.35000000000000003,16.16,0.5384615384615385
8164,2022-11-02,2022-11-06,Standard Class,LT-17110,Consumer,Office Supplies,Binders,117.488,7,0.2,41.1208,76.3672,2022,11,306,0.35000000000000003,16.784,0.5384615384615385
8165,2022-11-02,2022-11-06,Standard Class,LT-17110,Consumer,Office Supplies,Binders,11.952,3,0.2,4.1832,7.7688,2022,11,306,0.35000000000000003,3.984,0.5384615384615385
8166,2022-11-02,2022-11-06,Standard Class,LT-17110,Consumer,Furniture,Bookcases,512.499,3,0.15,-30.147,542.6460000000001,2022,11,306,-0.0588235294117647,170.833,-0.055555555555555636
8167,2023-08-01,2023-08-06,Standard Class,AH-10690,Corporate,Furniture,Tables,863.128,7,0.2,-32.3673,895.4953,2023,8,213,-0.0375,123.304,-0.03614457831325301
8168,2024-11-07,2024-11-14,Standard Class,AB-10060,Home Office,Furniture,Tables,2036.86,7,0.0,366.6348,1670.2251999999999,2024,11,312,0.18,290.97999999999996,0.21951219512195128
8169,2024-11-07,2024-11-14,Standard Class,AB-10060,Home Office,Furniture,Chairs,449.568,2,0.2,-73.0548,522.6228,2024,11,312,-0.1625,224.784,-0.13978494623655915
8170,2024-11-07,2024-11-14,Standard Class,AB-10060,Home Office,Technology,Accessories,108.96,3,0.0,32.688,76.27199999999999,2024,11,312,0.30000000000000004,36.32,0.42857142857142866
8171,2023-02-14,2023-02-19,Standard Class,FM-14380,Consumer,Office Supplies,Art,264.18,7,0.0,68.6868,195.4932,2023,2,45,0.26,37.74,0.35135135135135137
8172,2021-07-09,2021-07-13,Standard Class,GH-14410,Home Office,Office Supplies,Labels,2.88,1,0.0,1.4112,1.4687999999999999,2021,7,190,0.49000000000000005,2.88,0.9607843137254902
8173,2021-07-09,2021-07-13,Standard Class,GH-14410,Home Office,Office Supplies,Binders,41.904,6,0.2,14.1426,27.761400000000002,2021,7,190,0.33749999999999997,6.984000000000001,0.5094339622641509
8174,2021-07-09,2021-07-13,Standard Class,GH-14410,Home Office,Office Supplies,Storage,23.92,4,0.0,4.0664,19.8536,2021,7,190,0.16999999999999998,5.98,0.2048192771084338
8175,2023-01-30,2023-02-04,Standard Class,HE-14800,Corporate,Office Supplies,Paper,156.512,4,0.2,52.8228,103.6892,2023,1,30,0.3375,39.128,0.5094339622641509
8176,2023-09-23,2023-09-26,First Class,SZ-20035,Home Office,Office Supplies,Storage,128.34,6,0.0,37.2186,91.1214,2023,9,266,0.29000000000000004,21.39,0.40845070422535223
8177,2024-12-23,2024-12-25,First Class,CM-12115,Consumer,Technology,Accessories,474.95,5,0.0,142.485,332.465,2024,12,358,0.30000000000000004,94.99,0.42857142857142866
8178,2023-09-03,2023-09-09,Standard Class,TG-21310,Consumer,Technology,Copiers,999.98,2,0.0,449.991,549.989,2023,9,246,0.44999999999999996,499.99,0.8181818181818181
8179,2022-08-02,2022-08-06,Standard Class,DK-12985,Consumer,Furniture,Tables,277.5,4,0.5,-188.7,466.2,2022,8,214,-0.6799999999999999,69.375,-0.40476190476190477
8180,2022-11-21,2022-11-25,Standard Class,SS-20410,Consumer,Furniture,Tables,1252.704,8,0.4,-480.2032,1732.9071999999999,2022,11,325,-0.38333333333333336,156.588,-0.27710843373493976
8181,2022-11-21,2022-11-25,Standard Class,SS-20410,Consumer,Technology,Phones,110.97,5,0.4,-24.0435,135.0135,2022,11,325,-0.21666666666666667,22.194,-0.17808219178082188
8182,2024-05-19,2024-05-23,Standard Class,BM-11575,Corporate,Furniture,Furnishings,22.608,3,0.6,-10.1736,32.7816,2024,5,140,-0.45,7.5360000000000005,-0.31034482758620685
8183,2024-05-19,2024-05-23,Standard Class,BM-11575,Corporate,Furniture,Furnishings,1.892,1,0.6,-0.9933,2.8853,2024,5,140,-0.525,1.892,-0.34426229508196726
8184,2024-07-24,2024-07-28,Standard Class,MY-17380,Corporate,Office Supplies,Paper,63.312,3,0.2,20.5764,42.7356,2024,7,206,0.325,21.104,0.4814814814814815
8185,2022-09-13,2022-09-17,Second Class,AG-10900,Consumer,Office Supplies,Envelopes,7.824,1,0.2,2.934,4.89,2022,9,256,0.37500000000000006,7.824,0.6000000000000001
8186,2022-09-13,2022-09-17,Second Class,AG-10900,Consumer,Furniture,Chairs,170.072,4,0.3,-12.148,182.22,2022,9,256,-0.07142857142857142,42.518,-0.06666666666666665
8187,2023-12-11,2023-12-17,Standard Class,BW-11110,Corporate,Office Supplies,Paper,62.82,9,0.0,29.5254,33.2946,2023,12,345,0.47000000000000003,6.98,0.8867924528301886
8188,2022-10-02,2022-10-05,Second Class,SG-20470,Consumer,Office Supplies,Paper,19.44,3,0.0,9.3312,10.1088,2022,10,275,0.48000000000000004,6.48,0.9230769230769231
8189,2022-10-02,2022-10-05,Second Class,SG-20470,Consumer,Office Supplies,Binders,7.38,1,0.0,3.6162,3.7638,2022,10,275,0.49,7.38,0.9607843137254902
8190,2024-11-18,2024-11-22,Standard Class,CC-12370,Consumer,Office Supplies,Paper,38.88,6,0.0,18.6624,20.2176,2024,11,323,0.48000000000000004,6.48,0.9230769230769231
8191,2024-11-18,2024-11-22,Standard Class,CC-12370,Consumer,Furniture,Furnishings,187.76,4,0.0,76.9816,110.77839999999999,2024,11,323,0.41000000000000003,46.94,0.6949152542372882
8192,2022-11-30,2022-12-03,First Class,LR-16915,Consumer,Office Supplies,Binders,6.048,7,0.7,-4.2336,10.281600000000001,2022,11,334,-0.7,0.864,-0.411764705882353
8193,2022-11-30,2022-12-03,First Class,LR-16915,Consumer,Office Supplies,Appliances,98.352,3,0.2,9.8352,88.5168,2022,11,334,0.1,32.784,0.1111111111111111
8194,2022-11-30,2022-12-03,First Class,LR-16915,Consumer,Furniture,Furnishings,335.744,2,0.2,25.1808,310.56320000000005,2022,11,334,0.075,167.872,0.08108108108108099
8195,2022-12-06,2022-12-11,Second Class,DB-13120,Corporate,Office Supplies,Paper,8.96,2,0.0,4.3904,4.569600000000001,2022,12,340,0.48999999999999994,4.48,0.9607843137254899
8196,2024-09-06,2024-09-10,Standard Class,LP-17095,Consumer,Technology,Accessories,89.568,4,0.2,-1.1196,90.6876,2024,9,250,-0.012499999999999999,22.392,-0.012345679012345739
8197,2024-09-06,2024-09-10,Standard Class,LP-17095,Consumer,Office Supplies,Art,71.96,5,0.2,7.196,64.764,2024,9,250,0.1,14.392,0.11111111111111109
8198,2024-09-06,2024-09-10,Standard Class,LP-17095,Consumer,Office Supplies,Paper,15.552,3,0.2,5.4432,10.108799999999999,2024,9,250,0.35000000000000003,5.184,0.5384615384615387
8199,2024-04-25,2024-05-01,Standard Class,AF-10870,Consumer,Office Supplies,Binders,10.43,5,0.8,-18.2525,28.6825,2024,4,116,-1.7500000000000002,2.086,-0.6363636363636364
8200,2024-04-25,2024-05-01,Standard Class,AF-10870,Consumer,Office Supplies,Storage,72.784,1,0.2,-18.196,90.98,2024,4,116,-0.25,72.784,-0.19999999999999996
8201,2022-11-08,2022-11-08,Same Day,KD-16495,Corporate,Office Supplies,Storage,67.15,5,0.0,16.7875,50.362500000000004,2022,11,312,0.25,13.430000000000001,0.3333333333333333
8202,2022-11-08,2022-11-08,Same Day,KD-16495,Corporate,Technology,Phones,549.98,2,0.0,142.9948,406.9852,2022,11,312,0.26,274.99,0.3513513513513513
8203,2022-11-08,2022-11-08,Same Day,KD-16495,Corporate,Furniture,Furnishings,11.82,3,0.0,4.728,7.0920000000000005,2022,11,312,0.39999999999999997,3.94,0.6666666666666666
8204,2022-11-08,2022-11-08,Same Day,KD-16495,Corporate,Technology,Machines,4643.8,4,0.0,2229.024,2414.7760000000003,2022,11,312,0.48,1160.95,0.9230769230769229
8205,2022-11-08,2022-11-08,Same Day,KD-16495,Corporate,Furniture,Chairs,577.764,2,0.1,115.5528,462.2112,2022,11,312,0.2,288.882,0.24999999999999997
8206,2022-04-26,2022-04-30,Standard Class,SA-20830,Consumer,Furniture,Tables,191.5155,1,0.45,-76.6062,268.12170000000003,2022,4,116,-0.4,191.5155,-0.2857142857142858
8207,2022-04-26,2022-04-30,Standard Class,SA-20830,Consumer,Office Supplies,Art,2.624,1,0.2,0.4264,2.1976,2022,4,116,0.1625,2.624,0.19402985074626872
8208,2022-09-20,2022-09-24,Standard Class,BG-11035,Consumer,Office Supplies,Binders,1369.764,6,0.7,-913.176,2282.94,2022,9,263,-0.6666666666666667,228.29399999999998,-0.4000000000000001
8209,2022-09-20,2022-09-24,Standard Class,BG-11035,Consumer,Office Supplies,Storage,294.368,4,0.2,-58.8736,353.2416,2022,9,263,-0.2,73.592,-0.16666666666666669
8210,2024-09-08,2024-09-13,Standard Class,DM-12955,Corporate,Office Supplies,Appliances,81.568,2,0.2,7.1372,74.4308,2024,9,252,0.08750000000000001,40.784,0.09589041095890401
8211,2023-11-08,2023-11-13,Standard Class,MC-17845,Consumer,Furniture,Furnishings,44.46,5,0.6,-17.784,62.244,2023,11,312,-0.39999999999999997,8.892,-0.2857142857142857
8212,2023-11-08,2023-11-13,Standard Class,MC-17845,Consumer,Office Supplies,Storage,314.088,3,0.2,19.6305,294.45750000000004,2023,11,312,0.0625,104.69600000000001,0.0666666666666666
8213,2022-09-25,2022-10-02,Standard Class,ML-17395,Corporate,Office Supplies,Binders,6.336,4,0.7,-4.6464,10.9824,2022,9,268,-0.7333333333333333,1.584,-0.4230769230769231
8214,2022-09-25,2022-10-02,Standard Class,ML-17395,Corporate,Office Supplies,Paper,10.48,1,0.2,3.799,6.681000000000001,2022,9,268,0.3625,10.48,0.568627450980392
8215,2022-09-25,2022-10-02,Standard Class,ML-17395,Corporate,Office Supplies,Binders,2.469,1,0.7,-1.8106,4.2796,2022,9,268,-0.7333333333333334,2.469,-0.42307692307692313
8216,2022-09-25,2022-10-02,Standard Class,ML-17395,Corporate,Office Supplies,Binders,3.264,2,0.7,-2.2848,5.5488,2022,9,268,-0.7000000000000001,1.632,-0.411764705882353
8217,2021-10-03,2021-10-07,Standard Class,RD-19930,Consumer,Office Supplies,Fasteners,4.344,3,0.2,0.8688,3.4752,2021,10,276,0.19999999999999998,1.4480000000000002,0.25000000000000006
8218,2021-10-03,2021-10-07,Standard Class,RD-19930,Consumer,Furniture,Furnishings,31.776,3,0.6,-19.0656,50.8416,2021,10,276,-0.6,10.592,-0.375
8219,2021-10-03,2021-10-07,Standard Class,RD-19930,Consumer,Office Supplies,Labels,4.928,2,0.2,1.7248,3.2032,2021,10,276,0.35000000000000003,2.464,0.5384615384615385
8220,2021-10-03,2021-10-07,Standard Class,RD-19930,Consumer,Office Supplies,Binders,1.788,3,0.8,-3.0396,4.8276,2021,10,276,-1.7,0.596,-0.6296296296296297
8221,2021-10-03,2021-10-07,Standard Class,RD-19930,Consumer,Office Supplies,Fasteners,15.072,4,0.2,-3.768,18.84,2021,10,276,-0.25,3.768,-0.20000000000000004
8222,2021-02-19,2021-02-25,Standard Class,AB-10015,Consumer,Office Supplies,Storage,12.624,2,0.2,-2.5248,15.148800000000001,2021,2,50,-0.19999999999999998,6.312,-0.1666666666666667
8223,2023-06-13,2023-06-17,Standard Class,EA-14035,Corporate,Office Supplies,Paper,185.88,6,0.0,83.646,102.234,2023,6,164,0.45,30.98,0.8181818181818182
8224,2023-06-13,2023-06-17,Standard Class,EA-14035,Corporate,Office Supplies,Paper,12.96,2,0.0,6.2208,6.739200000000001,2023,6,164,0.4799999999999999,6.48,0.9230769230769229
8225,2024-11-02,2024-11-05,Second Class,SF-20065,Consumer,Office Supplies,Paper,189.7,10,0.0,91.056,98.64399999999999,2024,11,307,0.48000000000000004,18.97,0.9230769230769231
8226,2024-11-02,2024-11-05,Second Class,SF-20065,Consumer,Office Supplies,Paper,40.99,1,0.0,20.0851,20.9049,2024,11,307,0.49,40.99,0.9607843137254901
8227,2023-04-05,2023-04-09,Second Class,BC-11125,Home Office,Furniture,Furnishings,82.64,2,0.0,7.4376,75.2024,2023,4,95,0.09,41.32,0.09890109890109895
8228,2023-04-05,2023-04-09,Second Class,BC-11125,Home Office,Office Supplies,Storage,31.02,2,0.0,8.0652,22.9548,2023,4,95,0.26,15.51,0.3513513513513514
8229,2023-04-05,2023-04-09,Second Class,BC-11125,Home Office,Technology,Accessories,89.97,3,0.0,37.7874,52.1826,2023,4,95,0.42,29.99,0.7241379310344828
8230,2023-07-01,2023-07-03,Second Class,PF-19165,Consumer,Office Supplies,Art,35.97,3,0.0,9.7119,26.2581,2023,7,182,0.27,11.99,0.36986301369863017
8231,2023-07-01,2023-07-03,Second Class,PF-19165,Consumer,Furniture,Bookcases,1266.86,7,0.0,291.3778,975.4821999999999,2023,7,182,0.23,180.98,0.2987012987012987
8232,2021-09-22,2021-09-28,Standard Class,SE-20110,Consumer,Office Supplies,Storage,169.45,5,0.0,42.3625,127.08749999999999,2021,9,265,0.25,33.89,0.3333333333333333
8233,2021-09-22,2021-09-28,Standard Class,SE-20110,Consumer,Office Supplies,Storage,40.68,2,0.0,0.4068,40.2732,2021,9,265,0.01,20.34,0.010101010101010024
8234,2024-05-02,2024-05-07,Standard Class,CJ-12010,Consumer,Office Supplies,Supplies,3.328,2,0.2,0.416,2.912,2024,5,123,0.125,1.664,0.14285714285714285
8235,2024-05-02,2024-05-07,Standard Class,CJ-12010,Consumer,Furniture,Tables,933.262,4,0.45,-458.1468,1391.4088,2024,5,123,-0.4909090909090909,233.3155,-0.32926829268292684
8236,2024-05-02,2024-05-07,Standard Class,CJ-12010,Consumer,Furniture,Chairs,2803.92,5,0.2,0.0,2803.92,2024,5,123,0.0,560.784,0.0
8237,2024-10-21,2024-10-21,Same Day,PT-19090,Consumer,Office Supplies,Storage,4.768,2,0.2,-0.7748,5.5428,2024,10,295,-0.1625,2.384,-0.13978494623655913
8238,2024-10-21,2024-10-21,Same Day,PT-19090,Consumer,Office Supplies,Paper,6.672,1,0.2,2.502,4.17,2024,10,295,0.375,6.672,0.6
8239,2024-10-21,2024-10-21,Same Day,PT-19090,Consumer,Office Supplies,Art,4.448,2,0.2,1.112,3.3360000000000003,2024,10,295,0.25,2.224,0.3333333333333333
8240,2024-10-21,2024-10-21,Same Day,PT-19090,Consumer,Furniture,Furnishings,43.936,4,0.2,6.0412,37.894800000000004,2024,10,295,0.1375,10.984,0.15942028985507234
8241,2021-09-01,2021-09-05,Standard Class,LH-16900,Consumer,Office Supplies,Binders,23.744,2,0.2,8.3104,15.4336,2021,9,244,0.35,11.872,0.5384615384615384
8242,2021-09-01,2021-09-05,Standard Class,LH-16900,Consumer,Technology,Accessories,357.0,3,0.0,57.12,299.88,2021,9,244,0.16,119.0,0.1904761904761905
8243,2021-08-12,2021-08-16,Standard Class,BW-11200,Consumer,Technology,Phones,806.336,8,0.2,50.396,755.94,2021,8,224,0.0625,100.792,0.06666666666666661
8244,2021-08-12,2021-08-16,Standard Class,BW-11200,Consumer,Furniture,Furnishings,85.44,3,0.0,31.6128,53.8272,2021,8,224,0.37,28.48,0.5873015873015873
8245,2021-08-19,2021-08-23,Standard Class,BS-11365,Corporate,Office Supplies,Storage,344.91,3,0.0,10.3473,334.5627,2021,8,231,0.03,114.97000000000001,0.030927835051546445
8246,2022-05-10,2022-05-10,Same Day,DP-13390,Home Office,Office Supplies,Appliances,70.97,5,0.8,-191.619,262.589,2022,5,130,-2.7,14.193999999999999,-0.7297297297297297
8247,2022-05-10,2022-05-10,Same Day,DP-13390,Home Office,Office Supplies,Art,36.784,2,0.2,3.6784,33.105599999999995,2022,5,130,0.1,18.392,0.11111111111111123
8248,2023-05-11,2023-05-14,Second Class,CS-12400,Home Office,Technology,Phones,743.988,2,0.4,-123.998,867.9860000000001,2023,5,131,-0.16666666666666666,371.994,-0.1428571428571429
8249,2022-03-05,2022-03-09,Second Class,MS-17365,Consumer,Office Supplies,Binders,11.212,2,0.8,-16.818,28.03,2022,3,64,-1.5000000000000002,5.606,-0.6
8250,2022-03-05,2022-03-09,Second Class,MS-17365,Consumer,Furniture,Furnishings,4.712,2,0.6,-1.8848,6.5968,2022,3,64,-0.4,2.356,-0.28571428571428575
8251,2022-03-05,2022-03-09,Second Class,MS-17365,Consumer,Office Supplies,Appliances,180.98,5,0.8,-470.548,651.528,2022,3,64,-2.6,36.196,-0.7222222222222222
8252,2022-03-05,2022-03-09,Second Class,MS-17365,Consumer,Office Supplies,Storage,60.416,2,0.2,6.0416,54.374399999999994,2022,3,64,0.1,30.208,0.11111111111111117
8253,2024-08-13,2024-08-20,Standard Class,DK-12895,Consumer,Technology,Copiers,299.99,1,0.0,89.997,209.993,2024,8,226,0.3,299.99,0.42857142857142866
8254,2024-08-13,2024-08-20,Standard Class,DK-12895,Consumer,Office Supplies,Paper,192.16,4,0.0,92.2368,99.9232,2024,8,226,0.48000000000000004,48.04,0.9230769230769231
8255,2024-08-13,2024-08-20,Standard Class,DK-12895,Consumer,Technology,Phones,242.624,8,0.2,27.2952,215.3288,2024,8,226,0.1125,30.328,0.12676056338028166
8256,2024-08-13,2024-08-20,Standard Class,DK-12895,Consumer,Office Supplies,Storage,46.74,3,0.0,11.685,35.055,2024,8,226,0.25,15.58,0.3333333333333334
8257,2024-08-13,2024-08-20,Standard Class,DK-12895,Consumer,Technology,Accessories,174.95,5,0.0,12.2465,162.7035,2024,8,226,0.07,34.989999999999995,0.07526881720430106
8258,2024-08-13,2024-08-20,Standard Class,DK-12895,Consumer,Office Supplies,Binders,100.704,6,0.2,37.764,62.93999999999999,2024,8,226,0.37500000000000006,16.784,0.6000000000000001
8259,2023-06-27,2023-06-27,Same Day,SN-20560,Home Office,Office Supplies,Paper,368.91,9,0.0,180.7659,188.14410000000004,2023,6,178,0.48999999999999994,40.99,0.9607843137254899
8260,2023-06-27,2023-06-27,Same Day,SN-20560,Home Office,Office Supplies,Binders,8.02,1,0.0,3.7694,4.2505999999999995,2023,6,178,0.47000000000000003,8.02,0.8867924528301888
8261,2023-06-27,2023-06-27,Same Day,SN-20560,Home Office,Office Supplies,Storage,171.04,4,0.0,44.4704,126.5696,2023,6,178,0.26,42.76,0.35135135135135137
8262,2023-12-16,2023-12-20,Standard Class,TC-21475,Home Office,Office Supplies,Paper,19.44,3,0.0,9.3312,10.1088,2023,12,350,0.48000000000000004,6.48,0.9230769230769231
8263,2022-09-13,2022-09-17,Standard Class,AM-10705,Consumer,Office Supplies,Binders,13.092,4,0.7,-10.0372,23.1292,2022,9,256,-0.7666666666666666,3.273,-0.4339622641509434
8264,2021-12-30,2022-01-04,Standard Class,AJ-10960,Consumer,Office Supplies,Appliances,122.94,3,0.0,30.735,92.205,2021,12,364,0.25,40.98,0.3333333333333333
8265,2021-12-30,2022-01-04,Standard Class,AJ-10960,Consumer,Office Supplies,Binders,35.448,7,0.2,12.8499,22.598100000000002,2021,12,364,0.3625,5.064,0.568627450980392
8266,2021-04-29,2021-05-04,Standard Class,KH-16360,Consumer,Technology,Phones,19.98,2,0.0,5.1948,14.7852,2021,4,119,0.26,9.99,0.3513513513513514
8267,2024-01-31,2024-02-07,Standard Class,LP-17095,Consumer,Furniture,Tables,69.375,1,0.5,-47.175,116.55,2024,1,31,-0.6799999999999999,69.375,-0.40476190476190477
8268,2024-01-31,2024-02-07,Standard Class,LP-17095,Consumer,Office Supplies,Supplies,31.68,4,0.2,2.772,28.908,2024,1,31,0.0875,7.92,0.09589041095890405
8269,2024-01-31,2024-02-07,Standard Class,LP-17095,Consumer,Technology,Phones,2003.168,4,0.2,250.396,1752.772,2024,1,31,0.125,500.792,0.14285714285714285
8270,2024-01-31,2024-02-07,Standard Class,LP-17095,Consumer,Office Supplies,Art,9.344,2,0.2,3.1536,6.1903999999999995,2024,1,31,0.3375,4.672,0.5094339622641509
8271,2023-12-26,2024-01-01,Standard Class,JE-15715,Consumer,Furniture,Chairs,2563.056,8,0.1,313.2624,2249.7936,2023,12,360,0.12222222222222223,320.382,0.13924050632911394
8272,2023-10-21,2023-10-26,Standard Class,MY-18295,Corporate,Furniture,Chairs,387.136,4,0.2,4.8392,382.2968,2023,10,294,0.012499999999999999,96.784,0.01265822784810128
8273,2022-06-13,2022-06-15,Second Class,FC-14245,Home Office,Office Supplies,Art,3.424,1,0.2,0.2996,3.1244,2022,6,164,0.0875,3.424,0.09589041095890406
8274,2024-07-01,2024-07-05,Standard Class,ND-18460,Corporate,Office Supplies,Storage,1085.42,7,0.0,282.2092,803.2108000000001,2024,7,183,0.26,155.06,0.3513513513513513
8275,2022-06-26,2022-06-30,Standard Class,DB-13360,Home Office,Office Supplies,Paper,43.056,9,0.2,15.6078,27.4482,2022,6,177,0.3625,4.784,0.568627450980392
8276,2023-02-21,2023-02-25,Standard Class,LC-16960,Home Office,Office Supplies,Binders,3.762,3,0.7,-2.7588,6.5207999999999995,2023,2,52,-0.7333333333333333,1.254,-0.423076923076923
8277,2023-02-21,2023-02-25,Standard Class,LC-16960,Home Office,Office Supplies,Binders,34.86,2,0.7,-26.726,61.586,2023,2,52,-0.7666666666666666,17.43,-0.4339622641509434
8278,2023-02-21,2023-02-25,Standard Class,LC-16960,Home Office,Office Supplies,Storage,432.456,3,0.2,32.4342,400.02180000000004,2023,2,52,0.07499999999999998,144.15200000000002,0.08108108108108102
8279,2024-04-23,2024-04-27,Standard Class,BD-11725,Consumer,Office Supplies,Storage,675.06,3,0.0,87.7578,587.3022,2024,4,114,0.13,225.01999999999998,0.1494252873563218
8280,2024-05-10,2024-05-11,First Class,MC-17605,Corporate,Office Supplies,Envelopes,65.232,3,0.2,22.0158,43.2162,2024,5,131,0.33749999999999997,21.744,0.5094339622641509
8281,2024-05-10,2024-05-11,First Class,MC-17605,Corporate,Furniture,Chairs,207.0,3,0.2,25.875,181.125,2024,5,131,0.125,69.0,0.14285714285714285
8282,2022-12-21,2022-12-26,Second Class,SZ-20035,Home Office,Technology,Machines,600.53,2,0.3,137.264,463.26599999999996,2022,12,355,0.2285714285714286,300.265,0.29629629629629634
8283,2022-12-21,2022-12-26,Second Class,SZ-20035,Home Office,Office Supplies,Art,59.904,2,0.2,14.2272,45.6768,2022,12,355,0.2375,29.952,0.31147540983606564
8284,2022-12-21,2022-12-26,Second Class,SZ-20035,Home Office,Technology,Accessories,637.44,8,0.2,135.456,501.98400000000004,2022,12,355,0.21249999999999997,79.68,0.2698412698412699
8285,2022-12-21,2022-12-26,Second Class,SZ-20035,Home Office,Furniture,Furnishings,51.756,3,0.6,-33.6414,85.3974,2022,12,355,-0.6499999999999999,17.252,-0.393939393939394
8286,2021-08-12,2021-08-16,Standard Class,DH-13675,Home Office,Office Supplies,Paper,31.104,6,0.2,10.8864,20.217599999999997,2021,8,224,0.35000000000000003,5.184,0.5384615384615387
8287,2021-08-12,2021-08-16,Standard Class,DH-13675,Home Office,Office Supplies,Art,47.96,5,0.2,4.1965,43.7635,2021,8,224,0.08750000000000001,9.592,0.09589041095890412
8288,2021-08-12,2021-08-16,Standard Class,DH-13675,Home Office,Technology,Accessories,158.928,7,0.2,41.7186,117.20939999999999,2021,8,224,0.2625,22.704,0.3559322033898306
8289,2021-08-12,2021-08-16,Standard Class,DH-13675,Home Office,Office Supplies,Appliances,211.248,6,0.2,15.8436,195.40439999999998,2021,8,224,0.07500000000000001,35.208,0.08108108108108114
