,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Good_Cost,Order Year,Order Month,Order Day,Profit_Margin
7636,2,0,0,5,0.04635968212448423,-0.35486486474959156,0.0,0.2090435039660899,-0.03644820702707692,2024,12,365,0.3
7637,3,1,1,2,-0.27332188146252934,-0.35486486474959156,0.0,-0.05627230332863061,-0.2853175782370338,2024,3,63,0.25999999999999995
7638,3,1,1,7,-0.2758250347988529,1.4428892644139713,0.0,-0.006043569066739477,-0.30951095730085104,2024,3,63,0.47
7639,3,1,0,4,0.3403357864500213,-0.8043033970404823,0.0,0.3116089912709806,0.252551019415254,2024,3,63,0.23
7640,3,1,1,12,-0.2596508132410699,0.9934507321230805,0.0,0.019990334810764926,-0.3022823547133908,2024,3,63,0.48999999999999994
7641,0,2,2,11,0.7603360337466174,0.9934507321230805,0.7,-4.1278273340694795,2.615755057723293,2023,10,280,-1.3333333333333333
7642,0,2,1,3,-0.34009831046537614,0.09457366754129916,0.7,-0.18602858614666845,-0.30568896258337036,2023,10,280,-0.8333333333333334
7643,0,2,1,3,-0.34961029314340564,0.09457366754129916,0.7,-0.16153151248625403,-0.326869334601239,2023,10,280,-0.7666666666666666
7644,0,2,2,0,-0.25977918007883016,0.5440121998321898,0.2,-0.11870901917888908,-0.24344175477370725,2023,10,280,0.012500000000000002
7645,3,1,0,5,1.0628228594156546,-0.35486486474959156,0.2,0.25855248940964387,1.0925699765777461,2022,4,95,0.09999999999999999
7646,3,0,2,11,1.717118258992135,-0.8043033970404823,0.5,-2.5641691841564898,3.0333125193629518,2021,9,252,-0.43999999999999995
7647,0,1,1,3,-0.3615355723713265,-0.8043033970404823,0.2,-0.11530365955618717,-0.36002185271684417,2023,3,75,0.36250000000000004
7648,0,1,0,5,1.8006240961260775,0.09457366754129916,0.2,0.23840123008533393,1.9359221953312007,2023,3,75,0.0625
7649,3,1,0,16,2.116660041520702,2.3417663289957527,0.4,-2.1061143765691237,3.290571688211338,2022,12,361,-0.3
7650,3,1,1,7,-0.3369404862564756,-0.35486486474959156,0.2,-0.09370436464955242,-0.3413795524332706,2022,12,361,0.3375
7651,0,0,2,0,-0.17716228329637693,-0.35486486474959156,0.2,-0.17970154152236548,-0.1240263874261005,2024,8,221,-0.11250000000000002
7652,0,0,1,14,-0.17922898938431586,-0.8043033970404823,0.2,-0.22952515026314038,-0.10517584906818954,2024,8,221,-0.21250000000000002
7653,3,1,1,2,-0.33744111692374035,0.09457366754129916,0.0,-0.09895520122460989,-0.33971292163778927,2022,3,81,0.28
7654,2,0,0,9,-0.2389195689428006,0.09457366754129916,0.0,0.0020862627816665745,-0.2712118542407682,2022,11,334,0.36000000000000004
7655,2,0,1,12,-0.32723595332180583,0.09457366754129916,0.0,-0.0692226592913089,-0.34081093722069467,2022,11,334,0.4799999999999999
7656,1,2,1,1,-0.19720034667074138,-0.8043033970404823,0.0,0.010081195088794707,-0.22740887545129412,2021,4,105,0.29000000000000004
7657,1,2,0,9,-0.06754984053295741,0.09457366754129916,0.0,0.20629684685032407,-0.16416259691532012,2021,4,105,0.41000000000000003
7658,0,2,1,3,-0.24563315455765805,0.09457366754129916,0.7,-0.35176377193591307,-0.1283231359050391,2024,7,213,-0.7000000000000001
7659,3,1,1,3,-0.28233965181518217,0.5440121998321898,0.0,-0.01188864665907173,-0.3143961099636846,2024,6,154,0.48000000000000004
7660,3,0,0,9,-0.24571017466031417,-0.35486486474959156,0.6,-0.35162033444898466,-0.12847128086463747,2021,1,8,-0.7000000000000001
7661,3,0,1,3,-0.35209098228312113,1.4428892644139713,0.8,-0.200254938086814,-0.3132078639335729,2021,1,8,-1.7500000000000002
7662,0,0,1,2,-0.20965192993347906,0.5440121998321898,0.0,-0.012230164485091722,-0.23200863120666612,2024,9,274,0.26
7663,3,0,1,2,-0.3432818080418287,0.5440121998321898,0.2,-0.1104421533027925,-0.34143619609429354,2024,9,258,0.17500000000000002
7664,3,1,0,9,-0.1603590642335691,0.09457366754129916,0.0,-0.07796551563742085,-0.14828058580543915,2021,10,295,0.08
7665,3,2,1,3,-0.32004741040723567,-1.253741929331373,0.0,-0.06263819560564336,-0.33547771867515436,2023,10,278,0.46
7666,3,2,2,6,8.29579032736371,2.3417663289957527,0.0,10.94265763182793,4.732563527786432,2023,10,278,0.48
7667,3,2,1,14,-0.17772067904063374,-0.35486486474959156,0.0,0.025110540817369756,-0.21176033789293702,2023,10,278,0.29000000000000004
7668,2,2,1,12,-0.3045150230382537,0.9934507321230805,0.0,-0.04020730479264993,-0.3274430332192914,2022,11,331,0.48
7669,2,2,1,12,-0.2726479555642884,-0.35486486474959156,0.0,-0.002070862955561848,-0.30760576954836943,2022,11,331,0.47000000000000003
7670,2,2,2,0,0.04833332225504706,-0.8043033970404823,0.0,0.2550126571429466,-0.05376482778247997,2022,11,331,0.33999999999999997
7671,2,2,0,4,-0.09447478475315561,-1.253741929331373,0.0,0.0163471934016966,-0.11384523400782189,2022,11,331,0.19
7672,2,2,0,9,-0.3062961129121762,-0.35486486474959156,0.0,-0.10237208707393997,-0.30302090090903555,2022,11,331,0.12000000000000001
7673,2,2,1,12,-0.1202765191429522,0.5440121998321898,0.0,0.17523323919011013,-0.2106093096529205,2022,11,331,0.44999999999999996
7674,2,2,0,16,0.3469274235690067,0.09457366754129916,0.3,-0.12233551159393892,0.4445563276648742,2022,11,331,0.0
7675,2,0,1,1,-0.12342150666807668,-0.35486486474959156,0.0,0.053946598457368225,-0.16258710431802306,2024,5,128,0.26999999999999996
7676,1,0,2,0,-0.3311639785572674,-0.35486486474959156,0.2,-0.10104272893615712,-0.33172289753004053,2021,10,281,0.2125
7677,3,2,1,12,-0.054905707013579476,0.09457366754129916,0.0,0.2701999548660559,-0.17703305338081715,2021,12,365,0.47000000000000003
7678,3,2,1,12,-0.34485430180439086,-0.35486486474959156,0.0,-0.0923596382095987,-0.3509054911956786,2021,12,365,0.47000000000000003
7679,3,2,2,0,2.339392550889338,0.09457366754129916,0.0,3.0479403155670957,1.3506733538356084,2021,12,365,0.44
7680,3,2,0,4,0.17987723924979365,-0.8043033970404823,0.0,0.21342261629023135,0.11275736881387845,2021,12,365,0.23000000000000004
7681,3,2,0,5,0.6033594370206345,0.9934507321230805,0.0,0.5242858022466738,0.45970124498067516,2021,12,365,0.25
7682,0,2,1,1,-0.06919935439817573,-1.253741929331373,0.1,0.05480978476263379,-0.10160475672100898,2022,4,118,0.22222222222222224
7683,0,2,1,3,5.749409458424416,-0.35486486474959156,0.0,8.016397145152748,3.095946247539018,2022,4,118,0.5
7684,3,0,1,3,-0.3264272422439167,2.3417663289957527,0.2,-0.08144430159271705,-0.3346983236855028,2022,2,45,0.3625
7685,3,0,2,13,0.6356276508626003,-1.253741929331373,0.0,0.6793647780695294,0.43025924976246077,2022,2,45,0.3
7686,3,1,0,16,2.1481420084813867,2.3417663289957527,0.0,1.2838987157232853,1.884492474375346,2023,11,330,0.21000000000000002
7687,3,1,1,3,-0.3410674800904655,-1.253741929331373,0.0,-0.08688596125306318,-0.34894874318765057,2023,11,330,0.48
7688,3,1,2,0,-0.1120931332357406,1.892327796704862,0.0,0.14404839270165912,-0.18808800789045216,2023,11,330,0.39
7689,0,1,1,1,-0.0800976989240152,-0.35486486474959156,0.0,0.09274900005519532,-0.13007037498736074,2024,7,198,0.28
7690,0,1,0,16,1.0318800331735627,-0.35486486474959156,0.0,0.5484447732593284,0.934274908644572,2024,7,198,0.18
7691,0,1,1,12,-0.34803138103895537,-0.8043033970404823,0.0,-0.09577908544262391,-0.35304596800163995,2024,7,198,0.4799999999999999
7692,3,0,1,10,-0.2263396188423027,0.9934507321230805,0.0,0.06720688184715969,-0.2846727119423116,2021,12,363,0.5
7693,3,0,2,13,0.14458919554951963,0.09457366754129916,0.2,0.031332141812889056,0.15026999642668193,2021,12,363,0.1125
7694,1,0,0,5,-0.09943616303258664,1.4428892644139713,0.2,-0.05962344699645183,-0.08715009324882672,2023,3,82,0.08750000000000001
7695,0,2,1,12,-0.10573897476661157,0.5440121998321898,0.2,0.1313930227612056,-0.17551656459708556,2024,7,185,0.3625
7696,0,2,1,3,-0.360431617566589,0.09457366754129916,0.8,-0.15695517361758607,-0.34105929788825656,2024,7,185,-1.55
7697,3,2,2,6,1.5566436659371872,-0.8043033970404823,0.0,1.8755104726350096,0.9636442837845517,2024,12,350,0.39
7698,3,2,1,14,-0.2503281716487368,-1.253741929331373,0.0,-0.11287760229959762,-0.23522842392538748,2024,12,350,0.030000000000000002
7699,3,2,1,15,-0.32757291627092633,-0.35486486474959156,0.0,-0.09379913584627299,-0.330740347871528,2024,12,350,0.25999999999999995
7700,3,2,1,8,-0.3410995717999055,0.9934507321230805,0.0,-0.08766462189638877,-0.3486539056700186,2024,12,350,0.47000000000000003
7701,3,2,0,16,0.47611901826179803,-0.8043033970404823,0.3,-0.3471319364205168,0.6863307172313222,2024,12,350,-0.1
7702,3,0,1,12,-0.35027780069975856,-0.8043033970404823,0.0,-0.098154341922593,-0.35457752545160515,2023,8,239,0.48999999999999994
7703,3,0,2,13,-0.03191199719978683,-0.35486486474959156,0.0,0.12864423115902715,-0.09081631789849447,2023,8,239,0.28
7704,3,0,0,16,0.3497707490253947,0.09457366754129916,0.0,0.29826418221924916,0.26890143002974737,2023,8,239,0.22
7705,3,0,2,0,0.40132608024082794,-0.35486486474959156,0.0,0.5743173099640384,0.20983407389577663,2023,8,239,0.33999999999999997
7706,3,0,1,2,-0.3549631902780052,-0.35486486474959156,0.0,-0.1116391732829926,-0.3541439835845453,2023,8,239,0.29
7707,3,1,1,2,-0.3500852504431183,-0.8043033970404823,0.0,-0.10438533465832786,-0.3517097585621255,2024,10,290,0.36
7708,3,0,2,0,-0.30339823154974005,-0.35486486474959156,0.2,-0.12015961614490901,-0.29217745237725845,2021,10,298,0.0125
7709,3,0,1,3,-0.34684719696061767,-0.35486486474959156,0.7,-0.16326898442613078,-0.3230041309372088,2021,10,298,-0.7
7710,3,0,2,13,-0.22794420431430495,0.5440121998321898,0.2,0.01822041867741629,-0.26565532895465693,2022,4,92,0.375
7711,2,0,0,9,-0.2437461620425834,-0.35486486474959156,0.2,-0.0557805176591618,-0.25206339201190037,2024,10,303,0.2
7712,2,0,1,14,-0.1326575006449218,-0.8043033970404823,0.2,-0.24800041085625718,-0.04462559093667063,2024,10,303,-0.2
7713,2,0,1,12,-0.2918837262026517,-0.35486486474959156,0.2,-0.05324730918465847,-0.30760576954836943,2024,10,303,0.3375
7714,0,0,1,1,0.03273675146718489,0.9934507321230805,0.0,0.18748689878770766,-0.04269425995602464,2021,12,339,0.29000000000000004
7715,3,0,2,0,-0.30339823154974005,-0.35486486474959156,0.2,-0.12015961614490901,-0.29217745237725845,2024,11,309,0.0125
7716,3,1,1,12,-0.3213310787848375,0.5440121998321898,0.2,-0.0828475129603767,-0.3283355339807932,2022,1,6,0.3125
7717,3,1,1,3,-0.3657171221113645,-0.8043033970404823,0.7,-0.12812680012867303,-0.35929964603880227,2022,1,6,-0.7000000000000001
7718,3,1,2,0,-0.11215731665462068,0.09457366754129916,0.0,0.09618125420669627,-0.16780376763799693,2024,9,254,0.31999999999999995
7719,3,1,1,2,-0.27332188146252934,-0.35486486474959156,0.0,-0.05627230332863061,-0.2853175782370338,2022,1,5,0.25999999999999995
7720,3,1,1,7,-0.3407786547055051,-0.8043033970404823,0.0,-0.08726333845081527,-0.3484614624626972,2022,1,5,0.47000000000000003
7721,3,1,1,3,-0.3476976272607789,-0.8043033970404823,0.2,-0.10266066963692687,-0.3497417544419711,2022,1,5,0.35
7722,3,2,1,1,-0.3034559966267321,-0.35486486474959156,0.0,-0.0701601257237338,-0.3135065140053122,2024,4,108,0.3
7723,3,1,0,5,-0.08018434653950333,-1.253741929331373,0.3,-0.1333059179602663,-0.03403213702421578,2022,9,253,-0.014285714285714285
7724,3,0,1,1,0.09049541011737881,-1.253741929331373,0.2,-0.04595931877739174,0.12193618360232561,2023,9,269,0.0625
7725,3,0,1,14,-0.32995733028232177,-0.8043033970404823,0.2,-0.14301783113770997,-0.3125065355280234,2023,9,269,-0.2
7726,3,0,1,14,0.16315104028964195,-0.35486486474959156,0.2,-0.4761650552419573,0.38709932176575307,2023,9,269,-0.25
7727,2,2,1,2,-0.34071447128662496,-0.35486486474959156,0.0,-0.09541024619052231,-0.3449241384518957,2022,3,75,0.36
7728,3,0,1,2,-0.34017533056803223,0.09457366754129916,0.2,-0.10423165163661885,-0.3405625765531327,2023,11,331,0.2375
7729,3,2,2,0,0.32431560509755064,-0.35486486474959156,0.2,-0.44505192749697053,0.5562165968578208,2023,9,270,-0.175
7730,3,2,0,5,0.09832578722075,0.09457366754129916,0.2,-0.2310850329334867,0.20952580166367124,2024,6,166,-0.0875
7731,0,2,1,7,-0.1845433764675874,0.09457366754129916,0.2,0.03087792310428246,-0.22193259535163193,2024,9,263,0.3125
7732,3,0,1,12,-0.35167699923134454,-0.8043033970404823,0.2,-0.10636613804924384,-0.35266834359482063,2024,6,155,0.35
7733,2,0,1,12,-0.3443857628465662,0.09457366754129916,0.2,-0.0987639512420387,-0.3476517485903827,2023,5,136,0.36250000000000004
7734,3,0,1,2,-0.34889785719383665,-0.35486486474959156,0.0,-0.10006684174830499,-0.35220284889333764,2024,9,260,0.42000000000000004
7735,3,1,1,12,-0.3376336671803806,-0.35486486474959156,0.0,-0.0825008723669664,-0.3469284526111673,2023,8,235,0.48000000000000004
7736,3,0,1,3,-0.25591533826224866,0.09457366754129916,0.2,-0.009685856681242739,-0.28543522276377364,2021,5,150,0.37500000000000006
7737,0,0,1,2,-0.348493501654892,2.3417663289957527,0.2,-0.11624966393426257,-0.3448631375861787,2024,12,354,0.11249999999999999
7738,3,0,2,13,-0.2244943455495001,0.5440121998321898,0.0,0.06198165910905374,-0.28036271029909515,2024,7,213,0.48
7739,3,2,1,12,-0.3582686363503299,-0.8043033970404823,0.0,-0.1094141846464723,-0.35883015723301637,2021,11,325,0.46
7740,3,2,2,0,-0.2164072347706086,-1.253741929331373,0.0,-0.0006825929927905632,-0.244562827231452,2021,11,325,0.3
7741,2,0,2,13,-0.3124737669793849,-0.8043033970404823,0.2,-0.06611313948539684,-0.325430730851414,2022,9,267,0.375
7742,3,0,1,12,-0.32723595332180583,0.09457366754129916,0.0,-0.0692226592913089,-0.34081093722069467,2024,8,234,0.4799999999999999
7743,3,1,1,3,-0.35605430839896673,-0.8043033970404823,0.0,-0.10636443046011375,-0.35762175913119465,2023,6,169,0.47000000000000003
7744,3,1,2,13,0.540925016305026,-0.35486486474959156,0.0,0.5311669595436942,0.38613365627543006,2023,6,169,0.26999999999999996
7745,3,1,1,2,-0.3530376877116025,-0.35486486474959156,0.0,-0.11015357073980561,-0.3525971759181509,2023,6,169,0.29000000000000004
7746,3,2,2,0,-0.32792913424571085,-0.8043033970404823,0.2,-0.10193409046206932,-0.3276837687786387,2022,12,353,0.1875
7747,2,2,1,8,-0.35669614258776766,0.9934507321230805,0.0,-0.12104457421158334,-0.3521048117877211,2022,5,151,0.04
7748,3,0,0,9,-0.27120382863948633,-0.35486486474959156,0.0,-0.03922373345371232,-0.29017150426622645,2022,6,169,0.32
7749,3,0,1,14,0.3533008370637998,-0.8043033970404823,0.0,0.12742159734187555,0.34555119640545956,2022,6,169,0.13
7750,3,0,1,3,-0.3133081514248261,-0.8043033970404823,0.0,-0.05143641091218744,-0.33261648759271584,2022,6,169,0.48
7751,3,0,2,13,0.38207105457680063,-0.35486486474959156,0.0,0.4769898523157294,0.22943931641673945,2022,6,169,0.3
7752,3,0,1,3,-0.3158433964705897,-0.8043033970404823,0.0,-0.05467399990285701,-0.3341081039996521,2022,6,169,0.48
7753,0,1,0,9,-0.34140765221053,-0.8043033970404823,0.2,-0.11777624861657195,-0.3361966574496757,2022,11,334,0.0625
7754,2,1,1,2,-0.364000215656322,-0.8043033970404823,0.2,-0.12089089118987434,-0.36043433476121606,2022,12,355,0.11249999999999999
7755,3,0,1,12,0.06158719825378585,1.4428892644139713,0.2,0.27845273313182917,-0.048737339766306946,2024,11,323,0.35
7756,3,0,2,0,0.3230062633523968,0.5440121998321898,0.2,0.33781706923975524,0.22179786868451612,2024,11,323,0.25
7757,2,1,2,13,-0.2988668821768056,0.09457366754129916,0.0,-0.07021989134328731,-0.3082887613841648,2024,11,319,0.27999999999999997
7758,2,1,0,9,-0.12019628986935212,-0.35486486474959156,0.0,0.009959956260557602,-0.14023137633392932,2024,11,319,0.2
7759,3,1,1,12,-0.3438722954955255,-0.35486486474959156,0.2,-0.09909863871153829,-0.3469284526111673,2023,10,298,0.35000000000000003
7760,3,0,1,12,-0.30110046515383276,-0.8043033970404823,0.2,-0.06377544996628995,-0.313556621859294,2021,12,340,0.325
7761,0,0,1,12,-0.3521904665823853,-0.8043033970404823,0.2,-0.10684426300567185,-0.35304596800163995,2024,12,339,0.35
7762,0,2,1,2,-0.3652582106663718,-1.253741929331373,0.2,-0.11996196270309993,-0.3622527415202074,2024,9,271,0.25
7763,3,0,1,7,-0.24925309938249524,2.3417663289957527,0.0,0.027182700226746084,-0.2935766597346413,2022,2,34,0.47000000000000003
7764,1,1,1,2,-0.34071447128662496,-0.35486486474959156,0.0,-0.09989779042442509,-0.34301568279589345,2024,8,226,0.30000000000000004
7765,1,1,0,5,2.4871748728607477,0.5440121998321898,0.0,1.4733168820551692,2.1875344268960744,2024,8,226,0.21
7766,1,1,1,2,-0.015978463462804213,0.5440121998321898,0.0,0.13112621195962745,-0.07384391631392279,2024,8,226,0.26999999999999996
7767,0,0,1,2,-0.35735081346034464,-0.35486486474959156,0.2,-0.11928234222932015,-0.3535949757930926,2022,8,236,0.09999999999999999
7768,3,0,1,12,-0.32595228494420403,0.5440121998321898,0.2,-0.08241207773220122,-0.33374936081317375,2024,11,318,0.35000000000000003
7769,1,1,2,13,1.2995056348778784,-0.8043033970404823,0.2,0.2660394139505673,1.3571797497450266,2023,8,214,0.0875
7770,1,1,1,1,-0.2950800604628802,-0.8043033970404823,0.0,-0.06347491427939235,-0.3068726698585924,2023,8,214,0.3
7771,3,0,1,3,0.3638076627344707,-0.8043033970404823,0.7,-1.4217766878174274,1.0162796795892945,2023,11,330,-0.6666666666666666
7772,3,0,2,11,6.85178374647206,0.5440121998321898,0.7,-28.297462240841575,19.78672353771347,2023,11,330,-1.4666666666666668
7773,3,0,2,0,-0.2725901904872963,-0.35486486474959156,0.2,-0.0711283287605005,-0.27817176253876086,2023,11,330,0.2
7774,0,0,1,7,-0.35900674566745094,-0.35486486474959156,0.0,-0.1100562381593899,-0.35939223663855124,2023,4,104,0.47
7775,3,2,1,1,-0.3512084602735199,-1.253741929331373,0.0,-0.10967971475620286,-0.35072902440556886,2021,12,361,0.26999999999999996
7776,3,2,1,8,-0.35621476694616694,-0.35486486474959156,0.0,-0.10690061344696514,-0.3575752822811245,2021,12,361,0.46
7777,3,2,1,14,-0.28627088622158775,-0.35486486474959156,0.0,-0.06303307559197897,-0.2970934685733416,2021,12,361,0.27
7778,3,2,1,3,-0.30936728950558856,-0.35486486474959156,0.2,-0.06301386521426536,-0.3232339734848209,2021,12,361,0.37500000000000006
7779,3,0,1,1,-0.041619739305400624,0.09457366754129916,0.0,0.11270730180780396,-0.09502247282983566,2023,4,109,0.27
7780,3,0,2,13,-0.32139526220371756,0.09457366754129916,0.0,-0.08826398568105387,-0.32610464517742993,2023,4,109,0.27
7781,3,0,1,3,-0.35507872043198935,-0.35486486474959156,0.8,-0.18451566217739984,-0.3232819027364557,2022,3,67,-1.7
7782,2,1,1,14,-0.2962225253189459,-0.8043033970404823,0.2,-0.10543379438420925,-0.2903211016273895,2023,11,309,0.08750000000000001
7783,2,1,0,16,1.0372714403594903,2.7912048612866434,0.4,-1.369302473849455,1.755951486446599,2023,11,309,-0.33333333333333337
7784,2,1,1,15,-0.07137517229821082,-0.8043033970404823,0.2,-0.27071646905397734,0.03437270876914464,2023,11,309,-0.1875
7785,3,0,1,10,-0.32861589682772785,-0.8043033970404823,0.0,-0.07205469586357975,-0.3411678649052171,2021,11,333,0.47000000000000003
7786,0,0,1,3,-0.3641895567420183,-1.253741929331373,0.8,-0.14269210851114342,-0.351376977053616,2023,5,138,-1.6500000000000001
7787,0,0,1,8,-0.3561570018691749,-0.35486486474959156,0.2,-0.11180182114763462,-0.3554255464151883,2023,5,138,0.3125
7788,0,0,0,9,-0.3325503404050774,-0.35486486474959156,0.6,-0.165766333528902,-0.3057659398662989,2023,5,138,-0.45
7789,0,0,1,12,-0.3198420234668194,1.892327796704862,0.2,-0.08160951084105422,-0.3271772437329532,2023,5,138,0.3125
7790,1,2,1,3,-0.3610574059006698,-0.35486486474959156,0.7,-0.13680476808784117,-0.35033687598310265,2024,9,264,-0.7000000000000001
7791,3,1,1,3,-0.3659385549065008,0.5440121998321898,0.8,-0.13463015333065884,-0.356784449629151,2023,12,354,-1.5999999999999999
7792,0,1,2,0,-0.30466906324356585,-0.8043033970404823,0.2,-0.12873640944811873,-0.2899678049467788,2024,10,287,-0.0375
7793,2,1,1,12,-0.3168382394632311,0.5440121998321898,0.0,-0.05456129902027042,-0.3352816444639213,2022,12,346,0.49
7794,2,1,1,12,-0.21176998275652203,-0.8043033970404823,0.0,0.08658801847379453,-0.27643033306269804,2022,12,346,0.5
7795,3,0,2,13,0.12405050150789047,0.09457366754129916,0.2,0.008793672884699314,0.13661669551781722,2022,7,193,0.09999999999999999
7796,3,1,1,3,-0.32566345955924364,0.5440121998321898,0.0,-0.06606618078431908,-0.34037412745011425,2022,10,275,0.49
7797,0,1,1,7,-0.2933952457172779,-0.35486486474959156,0.0,-0.02801383771188844,-0.3200472229016963,2024,3,85,0.47000000000000003
7798,0,1,2,13,0.38531231723024517,-1.253741929331373,0.0,0.45951310446643856,0.24053911382468418,2024,3,85,0.29
7799,0,1,0,5,-0.03532013674231966,-0.35486486474959156,0.1,-0.11247674575130664,0.00787110051864435,2024,3,85,0.011111111111111112
7800,3,0,1,14,0.15225269576380254,-0.35486486474959156,0.2,-0.45158729799514574,0.36431604307105386,2024,6,154,-0.2375
7801,2,0,0,9,-0.30387318884945275,-0.8043033970404823,0.0,-0.060124624406136175,-0.3182464265116768,2021,3,83,0.36000000000000004
7802,3,2,1,10,-0.34957178309207754,0.09457366754129916,0.2,-0.10440582572788906,-0.3511200835268615,2022,9,265,0.35000000000000003
7803,3,2,1,14,0.7865774245557424,0.09457366754129916,0.2,-0.3913047058325083,1.0563833915935041,2022,9,265,-0.08750000000000001
7804,3,2,1,14,-0.328031827715919,-1.253741929331373,0.2,-0.14268570505190553,-0.31046917923315503,2022,9,265,-0.18750000000000003
7805,3,2,1,2,-0.3643082960669465,-0.8043033970404823,0.2,-0.12098310100289973,-0.36074369629449493,2022,9,265,0.11250000000000002
7806,3,2,1,3,-0.3636857169038096,-0.8043033970404823,0.7,-0.13327774273961965,-0.35481063590273787,2022,9,265,-0.8
7807,3,0,1,3,-0.31936064782521867,1.4428892644139713,0.7,-0.22761862699938373,-0.26453806905101945,2023,1,8,-0.8
7808,3,0,1,2,-0.2924228669212445,-0.35486486474959156,0.2,-0.09692658533805111,-0.28963992529355004,2023,1,8,0.125
7809,3,0,2,13,-0.1942735827698092,-0.8043033970404823,0.2,-0.07589591761173967,-0.1875331904927407,2023,1,8,0.09999999999999999
7810,0,0,1,12,-0.361172936054654,-1.253741929331373,0.0,-0.11317216142453987,-0.3605180294013813,2023,2,45,0.45000000000000007
7811,0,0,1,2,-0.3560222166895267,-0.35486486474959156,0.0,-0.11347824677611029,-0.3545600966328289,2023,2,45,0.26
7812,0,0,0,16,0.5143867771835804,-0.35486486474959156,0.3,-0.3237447956946674,0.7196825774616812,2023,2,45,-0.08571428571428572
7813,0,0,0,9,-0.3518823861717608,0.9934507321230805,0.0,-0.10250015625869746,-0.35454484641639966,2023,2,45,0.43999999999999995
7814,0,2,0,4,2.034306296755657,-0.8043033970404823,0.15,0.4794052371402558,2.097827207353411,2024,6,161,0.09411764705882353
7815,0,2,2,13,-0.34071447128662496,-0.8043033970404823,0.2,-0.1372939923736148,-0.3271118856625422,2024,6,161,-0.2
7816,2,2,1,2,-0.18715564161600712,-0.35486486474959156,0.0,0.003331095257509461,-0.21317316151498886,2023,10,295,0.26
7817,2,2,1,12,-0.3112542820206632,0.9934507321230805,0.0,-0.047281846558654174,-0.33205949159265735,2023,10,295,0.48999999999999994
7818,2,2,1,3,6.909534382194894,-0.35486486474959156,0.2,6.897099364901006,4.884578229803693,2023,10,295,0.36250000000000004
7819,3,0,1,8,-0.3498285167675979,1.892327796704862,0.0,-0.0980740852334783,-0.354103316340734,2024,1,27,0.48000000000000004
7820,2,2,1,14,0.5822751839185246,0.9934507321230805,0.0,0.560870045564501,0.42028706061930193,2024,12,344,0.27
7821,2,0,1,14,-0.18963953992666663,2.3417663289957527,0.2,-0.09254021576010676,-0.17521156026850077,2023,10,295,0.0625
7822,3,2,1,2,-0.3549631902780052,-0.35486486474959156,0.0,-0.1116391732829926,-0.3541439835845453,2021,8,238,0.29
7823,3,2,2,0,-0.12818712551992345,-0.35486486474959156,0.0,0.10174073751701931,-0.18830496037417765,2021,8,238,0.35
7824,3,1,0,5,0.004849055963785324,0.5440121998321898,0.2,-0.04777363222812296,0.025803539537475856,2021,5,136,0.07500000000000001
7825,3,1,0,5,-0.22299887188959397,-1.253741929331373,0.1,-0.057673380209877646,-0.22778395815537522,2022,2,34,0.16666666666666666
7826,3,1,2,13,0.44753493266354943,0.09457366754129916,0.2,0.0405582458828193,0.4891131028664223,2024,11,306,0.07500000000000001
7827,3,1,1,7,-0.3529221575576183,-0.35486486474959156,0.2,-0.10858344253467868,-0.3531342013966949,2024,11,306,0.32499999999999996
7828,3,1,0,5,-0.2662360320181673,-0.35486486474959156,0.2,-0.09504140693842072,-0.26081265903759054,2022,4,116,0.1
7829,3,1,1,2,-0.27332188146252934,-0.35486486474959156,0.0,-0.05627230332863061,-0.2853175782370338,2022,4,116,0.25999999999999995
7830,3,1,2,13,0.13176534845727741,-0.35486486474959156,0.2,0.04414162167233411,0.13031290962667302,2022,4,116,0.125
7831,3,1,1,3,-0.28803272106984623,-0.35486486474959156,0.2,-0.04710254969999367,-0.3058617983695684,2022,4,116,0.35000000000000003
7832,3,0,2,13,-0.3381214611638693,-0.8043033970404823,0.2,-0.11416640519554058,-0.33401369789794727,2023,5,130,0.1
7833,3,2,1,2,-0.347774647363435,0.5440121998321898,0.2,-0.11323406153050598,-0.3453322632915734,2022,1,24,0.1625
7834,2,0,0,16,0.01878969454454113,-0.8043033970404823,0.2,-0.18678846330956295,0.10069662622069592,2022,4,103,-0.0625
7835,2,0,2,13,0.4012458509672278,-0.8043033970404823,0.2,0.056931464256783026,0.4297763262422016,2022,4,103,0.08750000000000001
7836,3,1,0,5,0.12399915477278643,0.09457366754129916,0.2,-0.17150383300603797,0.21323523525988855,2022,9,268,-0.0375
7837,3,1,1,10,-0.3486090318088762,-0.8043033970404823,0.0,-0.0975925450987901,-0.3529283234749001,2022,9,268,0.46
7838,3,1,2,0,-0.11212522494518067,-0.8043033970404823,0.0,0.12352658653611746,-0.17939683692734948,2022,9,268,0.36
7839,3,0,1,7,-0.35900674566745094,-0.35486486474959156,0.0,-0.1100562381593899,-0.35939223663855124,2021,3,87,0.47
7840,3,0,0,16,1.5321576916344324,0.09457366754129916,0.0,0.3328428621037739,1.5920029454228701,2021,3,87,0.09
7841,3,0,1,1,-0.2950800604628802,-0.8043033970404823,0.0,-0.06347491427939235,-0.3068726698585924,2023,7,199,0.3
7842,2,0,1,3,-0.2756806221063727,-0.35486486474959156,0.0,-0.00834113024128901,-0.3083704589721785,2021,4,109,0.46
